EOG actualPrice$,EOG predictedPrice$,Percentage Error%
101.809998,101.38290405273438,0.41950098777687644
129.149994,128.08389282226562,0.8254752050041656
49.599998,50.14081954956055,1.0903660713061873
101.050003,99.20684051513672,1.8240103217644486
89.690002,88.5743637084961,1.243882558396992
93.809998,92.37163543701172,1.5332721390616322
101.43,101.20477294921875,0.22205171130953053
112.010002,110.92089080810547,0.9723338741611052
95.269997,96.00308227539062,0.7694817870001837
104.18,103.24085998535156,0.9014590273070111
87.389999,88.19314575195312,0.919037374005602
74.190002,74.69723510742188,0.6836946943630868
47.970001,47.066131591796875,1.8842388771330825
42.189999,39.19032669067383,7.10991320318868
128.940002,128.44305419921875,0.3854101078587254
51.43,54.0816535949707,5.155849883279609
95.889999,93.28297424316406,2.718766069479196
107.33000200000001,105.29525756835938,1.8957834656898938
103.459999,104.83081817626953,1.3249750526960038
122.309998,122.05618286132812,0.20751789945403165
98.779999,99.7446517944336,0.976566920630957
39.689999,39.90200424194336,0.5341528024310586
88.849998,89.79120635986328,1.0593228824420253
99.839996,99.69343566894531,0.14679520926131326
116.209999,117.01344299316406,0.6913725153410132
73.480003,71.6241226196289,2.5256944809475446
87.849998,86.59754180908203,1.4256758331604835
59.189999,61.21768569946289,3.4257251794562293
86.980003,86.61531066894531,0.4192829598484653
96.620003,96.29478454589844,0.3365953674225817
83.379997,85.92244720458984,3.0492327849206333
118.230003,118.24688720703125,0.014280814178152051
113.889999,114.03031921386719,0.12320679172820469
94.480003,95.87812042236328,1.4798024745652103
95.41999799999999,96.2591552734375,0.8794354338987804
73.959999,71.47872924804688,3.3548807267467935
109.489998,108.98680877685547,0.45957551587911366
96.5,96.05226135253906,0.46397787301651555
117.760002,119.27753448486328,1.288665471373957
51.450001,48.432369232177734,5.865173390030189
76.709999,74.82988739013672,2.4509342124529003
100.900002,100.70344543457031,0.1948033315496744
75.82,75.74844360351562,0.09437667697753652
98.050003,97.48217010498047,0.579125831357226
74.779999,73.72007751464844,1.4173863326095606
81.0,81.14137268066406,0.17453417365933643
92.08000200000001,90.82431030273438,1.363696427010973
41.330002,38.753875732421875,6.233065915598371
99.050003,98.65736389160156,0.3964049434692508
96.870003,96.43102264404297,0.4531643876970131
93.0,94.30651092529297,1.4048504573042675
53.720001,54.19466018676758,0.8835800035960064
99.940002,100.12413787841797,0.18424642258658533
105.480003,104.86939239501953,0.5788875498803931
96.18,98.05892944335938,1.9535552540646373
105.83000200000001,105.83744049072266,0.00702871641507556
117.68,117.56922149658203,0.09413537000167876
89.68,90.87186431884766,1.3290190888131683
90.800003,92.09759521484375,1.4290662686913636
50.73,49.32338333129883,2.7727511703157277
44.220001,42.36201858520508,4.201678816775525
89.120003,90.61023712158203,1.6721656995254301
90.839996,90.24266052246094,0.6575688065189499
70.540001,71.44050598144531,1.2765877072291347
107.57,105.45327758789062,1.9677627703907858
97.16999799999999,97.14469909667969,0.026035714563156672
118.910004,118.1756591796875,0.6175635317550747
93.290001,94.72733306884766,1.5407139601677702
98.730003,98.2003173828125,0.5364991401727157
101.449997,100.50579071044922,0.9307110078581643
52.150002,52.50616455078125,0.6829578851813839
95.239998,94.20384216308594,1.08794189276869
34.240002000000004,33.89768600463867,0.9997546009528041
52.48,54.70873260498047,4.246822799124375
94.699997,94.0903549194336,0.6437614571058566
102.07,101.1207504272461,0.9299986016987357
31.1,34.37406921386719,10.527553742338219
75.449997,75.09133911132812,0.4753583869219653
95.639999,97.49922180175781,1.9439803651167011
47.68,47.19511795043945,1.0169506072998042
116.400002,116.81470489501953,0.3562739586718655
68.730003,70.27140045166016,2.2426849765453376
82.389999,82.93171691894531,0.6575044611243525
81.610001,80.3660888671875,1.5242153137732433
98.470001,97.0404281616211,1.4517851364487167
91.410004,93.4056396484375,2.1831698513408875
102.029999,102.5477523803711,0.507452107660111
77.440002,77.266845703125,0.22360058419808262
45.669998,45.260982513427734,0.8955890179199597
95.699997,95.03014373779297,0.6999511841228453
69.25,66.72380828857422,3.6479302692069044
106.089996,106.7622299194336,0.6336449663299021
104.07,107.51568603515625,3.310931137845928
100.870003,101.31797790527344,0.4441111251612043
94.510002,94.69721221923828,0.19808508652690662
91.940002,95.36041259765625,3.7202637842625266
97.58000200000001,97.72493743896484,0.1485298585716736
97.550003,96.62966918945312,0.9434482647292985
55.150002,55.57978057861328,0.7792902321441088
64.08000200000001,61.16609191894531,4.547300234252013
104.379997,103.54597473144531,0.799024997629278
80.099998,80.06336975097656,0.04572815223220963
93.379997,95.43083953857422,2.196233245300078
75.91999799999999,75.3132095336914,0.799247210607917
96.650002,96.54817199707031,0.1053595456001006
50.189999,50.60658645629883,0.8300208499681936
100.449997,98.91636657714844,1.5267600484363966
49.419998,49.76826095581055,0.7047004652054968
79.339996,80.86933898925781,1.9275813793308147
101.660004,101.63763427734375,0.022004447940264394
99.199997,99.76460266113281,0.569158949806033
