t,Date,XOM(t),CVX(t),COP(t),EOG(t),XOM(t-1),CVX(t-1),COP(t-1),EOG(t-1),XOM(t-2),CVX(t-2),COP(t-2),EOG(t-2),XOM(t-3),CVX(t-3),COP(t-3),EOG(t-3),Y(t)
1019,2/7/20,61.470001,108.940002,57.990002000000004,74.349998,61.880001,109.489998,58.41,75.870003,62.73,110.279999,58.779999,77.050003,59.970001,106.849998,56.490002000000004,73.620003,73.699997
1020,2/10/20,59.959998999999996,109.790001,57.869999,73.699997,61.470001,108.940002,57.990002000000004,74.349998,61.880001,109.489998,58.41,75.870003,62.73,110.279999,58.779999,77.050003,74.790001
1021,2/11/20,60.529999,111.209999,58.709998999999996,74.790001,59.959998999999996,109.790001,57.869999,73.699997,61.470001,108.940002,57.990002000000004,74.349998,61.880001,109.489998,58.41,75.870003,75.379997
1022,2/12/20,61.27,112.040001,59.759997999999996,75.379997,60.529999,111.209999,58.709998999999996,74.790001,59.959998999999996,109.790001,57.869999,73.699997,61.470001,108.940002,57.990002000000004,74.349998,75.68
1023,2/13/20,60.93,111.660004,58.82,75.68,61.27,112.040001,59.759997999999996,75.379997,60.529999,111.209999,58.709998999999996,74.790001,59.959998999999996,109.790001,57.869999,73.699997,74.91999799999999
1024,2/14/20,60.650002,110.08000200000001,58.619999,74.91999799999999,60.93,111.660004,58.82,75.68,61.27,112.040001,59.759997999999996,75.379997,60.529999,111.209999,58.709998999999996,74.790001,74.529999
1025,2/18/20,59.880001,110.239998,58.299999,74.529999,60.650002,110.08000200000001,58.619999,74.91999799999999,60.93,111.660004,58.82,75.68,61.27,112.040001,59.759997999999996,75.379997,77.279999
1026,2/19/20,60.34,110.739998,59.259997999999996,77.279999,59.880001,110.239998,58.299999,74.529999,60.650002,110.08000200000001,58.619999,74.91999799999999,60.93,111.660004,58.82,75.68,75.989998
1027,2/20/20,59.860001000000004,109.809998,58.880001,75.989998,60.34,110.739998,59.259997999999996,77.279999,59.880001,110.239998,58.299999,74.529999,60.650002,110.08000200000001,58.619999,74.91999799999999,74.209999
1028,2/21/20,59.130001,109.010002,58.439999,74.209999,59.860001000000004,109.809998,58.880001,75.989998,60.34,110.739998,59.259997999999996,77.279999,59.880001,110.239998,58.299999,74.529999,69.910004
1029,2/24/20,56.360001000000004,104.709999,56.380001,69.910004,59.130001,109.010002,58.439999,74.209999,59.860001000000004,109.809998,58.880001,75.989998,60.34,110.739998,59.259997999999996,77.279999,66.989998
1030,2/25/20,54.200001,100.709999,53.830002,66.989998,56.360001000000004,104.709999,56.380001,69.910004,59.130001,109.010002,58.439999,74.209999,59.860001000000004,109.809998,58.880001,75.989998,63.200001
1031,2/26/20,53.009997999999996,98.040001,51.169998,63.200001,54.200001,100.709999,53.830002,66.989998,56.360001000000004,104.709999,56.380001,69.910004,59.130001,109.010002,58.439999,74.209999,60.0
1032,2/27/20,49.82,94.129997,47.130001,60.0,53.009997999999996,98.040001,51.169998,63.200001,54.200001,100.709999,53.830002,66.989998,56.360001000000004,104.709999,56.380001,69.910004,63.259997999999996
1033,2/28/20,51.439999,93.339996,48.419998,63.259997999999996,49.82,94.129997,47.130001,60.0,53.009997999999996,98.040001,51.169998,63.200001,54.200001,100.709999,53.830002,66.989998,62.860001000000004
1034,3/2/20,53.880001,96.589996,49.23,62.860001000000004,51.439999,93.339996,48.419998,63.259997999999996,49.82,94.129997,47.130001,60.0,53.009997999999996,98.040001,51.169998,63.200001,62.43
1035,3/3/20,51.299999,94.389999,48.119999,62.43,53.880001,96.589996,49.23,62.860001000000004,51.439999,93.339996,48.419998,63.259997999999996,49.82,94.129997,47.130001,60.0,64.08000200000001
1036,3/4/20,52.419998,98.529999,49.43,64.08000200000001,51.299999,94.389999,48.119999,62.43,53.880001,96.589996,49.23,62.860001000000004,51.439999,93.339996,48.419998,63.259997999999996,61.869999
1037,3/5/20,50.110001000000004,97.190002,47.700001,61.869999,52.419998,98.529999,49.43,64.08000200000001,51.299999,94.389999,48.119999,62.43,53.880001,96.589996,49.23,62.860001000000004,55.299999
1038,3/6/20,47.689999,95.32,45.330002,55.299999,50.110001000000004,97.190002,47.700001,61.869999,52.419998,98.529999,49.43,64.08000200000001,51.299999,94.389999,48.119999,62.43,37.599998
1039,3/9/20,41.860001000000004,80.66999799999999,34.07,37.599998,47.689999,95.32,45.330002,55.299999,50.110001000000004,97.190002,47.700001,61.869999,52.419998,98.529999,49.43,64.08000200000001,41.599998
1040,3/10/20,43.41,84.980003,34.880001,41.599998,41.860001000000004,80.66999799999999,34.07,37.599998,47.689999,95.32,45.330002,55.299999,50.110001000000004,97.190002,47.700001,61.869999,38.860001000000004
1041,3/11/20,41.98,83.029999,32.560001,38.860001000000004,43.41,84.980003,34.880001,41.599998,41.860001000000004,80.66999799999999,34.07,37.599998,47.689999,95.32,45.330002,55.299999,32.5
1042,3/12/20,37.18,76.260002,28.200001,32.5,41.98,83.029999,32.560001,38.860001000000004,43.41,84.980003,34.880001,41.599998,41.860001000000004,80.66999799999999,34.07,37.599998,34.799999
1043,3/13/20,38.119999,83.41999799999999,31.379998999999998,34.799999,37.18,76.260002,28.200001,32.5,41.98,83.029999,32.560001,38.860001000000004,43.41,84.980003,34.880001,41.599998,31.1
1044,3/16/20,34.490002000000004,69.699997,26.08,31.1,38.119999,83.41999799999999,31.379998999999998,34.799999,37.18,76.260002,28.200001,32.5,41.98,83.029999,32.560001,38.860001000000004,30.889999
1045,3/17/20,36.810001,70.690002,26.25,30.889999,34.490002000000004,69.699997,26.08,31.1,38.119999,83.41999799999999,31.379998999999998,34.799999,37.18,76.260002,28.200001,32.5,29.76
1046,3/18/20,33.119999,55.049999,22.67,29.76,36.810001,70.690002,26.25,30.889999,34.490002000000004,69.699997,26.08,31.1,38.119999,83.41999799999999,31.379998999999998,34.799999,33.220001
1047,3/19/20,34.43,57.389998999999996,25.59,33.220001,33.119999,55.049999,22.67,29.76,36.810001,70.690002,26.25,30.889999,34.490002000000004,69.699997,26.08,31.1,34.889998999999996
1048,3/20/20,32.740002000000004,59.389998999999996,26.84,34.889998999999996,34.43,57.389998999999996,25.59,33.220001,33.119999,55.049999,22.67,29.76,36.810001,70.690002,26.25,30.889999,34.540001000000004
1049,3/23/20,31.450001,54.220001,24.549999,34.540001000000004,32.740002000000004,59.389998999999996,26.84,34.889998999999996,34.43,57.389998999999996,25.59,33.220001,33.119999,55.049999,22.67,29.76,39.799999
1050,3/24/20,35.439999,66.550003,30.74,39.799999,31.450001,54.220001,24.549999,34.540001000000004,32.740002000000004,59.389998999999996,26.84,34.889998999999996,34.43,57.389998999999996,25.59,33.220001,39.689999
1051,3/25/20,37.290001000000004,69.269997,30.940001000000002,39.689999,35.439999,66.550003,30.74,39.799999,31.450001,54.220001,24.549999,34.540001000000004,32.740002000000004,59.389998999999996,26.84,34.889998999999996,39.529999
1052,3/26/20,38.82,76.379997,32.09,39.529999,37.290001000000004,69.269997,30.940001000000002,39.689999,35.439999,66.550003,30.74,39.799999,31.450001,54.220001,24.549999,34.540001000000004,36.0
1053,3/27/20,36.950001,68.779999,29.25,36.0,38.82,76.379997,32.09,39.529999,37.290001000000004,69.269997,30.940001000000002,39.689999,35.439999,66.550003,30.74,39.799999,34.98
1054,3/30/20,37.5,71.949997,29.290001,34.98,36.950001,68.779999,29.25,36.0,38.82,76.379997,32.09,39.529999,37.290001000000004,69.269997,30.940001000000002,39.689999,35.919998
1055,3/31/20,37.970001,72.459999,30.799999,35.919998,37.5,71.949997,29.290001,34.98,36.950001,68.779999,29.25,36.0,38.82,76.379997,32.09,39.529999,34.599998
1056,4/1/20,37.529999,68.559998,29.620001000000002,34.599998,37.970001,72.459999,30.799999,35.919998,37.5,71.949997,29.290001,34.98,36.950001,68.779999,29.25,36.0,38.299999
1057,4/2/20,40.400002,76.120003,33.860001000000004,38.299999,37.529999,68.559998,29.620001000000002,34.599998,37.970001,72.459999,30.799999,35.919998,37.5,71.949997,29.290001,34.98,39.889998999999996
1058,4/3/20,39.209998999999996,75.110001,32.91,39.889998999999996,40.400002,76.120003,33.860001000000004,38.299999,37.529999,68.559998,29.620001000000002,34.599998,37.970001,72.459999,30.799999,35.919998,39.43
1059,4/6/20,40.470001,80.389999,32.799999,39.43,39.209998999999996,75.110001,32.91,39.889998999999996,40.400002,76.120003,33.860001000000004,38.299999,37.529999,68.559998,29.620001000000002,34.599998,41.330002
1060,4/7/20,41.240002000000004,80.91999799999999,33.27,41.330002,40.470001,80.389999,32.799999,39.43,39.209998999999996,75.110001,32.91,39.889998999999996,40.400002,76.120003,33.860001000000004,38.299999,45.290001000000004
1061,4/8/20,43.849998,85.980003,35.68,45.290001000000004,41.240002000000004,80.91999799999999,33.27,41.330002,40.470001,80.389999,32.799999,39.43,39.209998999999996,75.110001,32.91,39.889998999999996,44.82
1062,4/9/20,43.130001,84.309998,34.73,44.82,43.849998,85.980003,35.68,45.290001000000004,41.240002000000004,80.91999799999999,33.27,41.330002,40.470001,80.389999,32.799999,39.43,43.290001000000004
1063,4/13/20,42.759997999999996,84.910004,34.299999,43.290001000000004,43.130001,84.309998,34.73,44.82,43.849998,85.980003,35.68,45.290001000000004,41.240002000000004,80.91999799999999,33.27,41.330002,42.23
1064,4/14/20,42.43,84.610001,34.080002,42.23,42.759997999999996,84.910004,34.299999,43.290001000000004,43.130001,84.309998,34.73,44.82,43.849998,85.980003,35.68,45.290001000000004,39.889998999999996
1065,4/15/20,40.48,82.489998,32.200001,39.889998999999996,42.43,84.610001,34.080002,42.23,42.759997999999996,84.910004,34.299999,43.290001000000004,43.130001,84.309998,34.73,44.82,36.52
1066,4/16/20,39.150002,79.989998,31.07,36.52,40.48,82.489998,32.200001,39.889998999999996,42.43,84.610001,34.080002,42.23,42.759997999999996,84.910004,34.299999,43.290001000000004,41.84
1067,4/17/20,43.220001,87.16999799999999,35.259997999999996,41.84,39.150002,79.989998,31.07,36.52,40.48,82.489998,32.200001,39.889998999999996,42.43,84.610001,34.080002,42.23,41.169998
1068,4/20/20,41.18,83.57,34.57,41.169998,43.220001,87.16999799999999,35.259997999999996,41.84,39.150002,79.989998,31.07,36.52,40.48,82.489998,32.200001,39.889998999999996,40.5
1069,4/21/20,40.959998999999996,81.639999,33.189999,40.5,41.18,83.57,34.57,41.169998,43.220001,87.16999799999999,35.259997999999996,41.84,39.150002,79.989998,31.07,36.52,43.150002
1070,4/22/20,42.130001,84.440002,34.98,43.150002,40.959998999999996,81.639999,33.189999,40.5,41.18,83.57,34.57,41.169998,43.220001,87.16999799999999,35.259997999999996,41.84,44.220001
1071,4/23/20,43.450001,86.800003,36.18,44.220001,42.130001,84.440002,34.98,43.150002,40.959998999999996,81.639999,33.189999,40.5,41.18,83.57,34.57,41.169998,43.360001000000004
1072,4/24/20,43.73,87.010002,36.09,43.360001000000004,43.450001,86.800003,36.18,44.220001,42.130001,84.440002,34.98,43.150002,40.959998999999996,81.639999,33.189999,40.5,44.540001000000004
1073,4/27/20,43.939999,89.709999,37.150002,44.540001000000004,43.73,87.010002,36.09,43.360001000000004,43.450001,86.800003,36.18,44.220001,42.130001,84.440002,34.98,43.150002,44.98
1074,4/28/20,44.970001,89.910004,38.48,44.98,43.939999,89.709999,37.150002,44.540001000000004,43.73,87.010002,36.09,43.360001000000004,43.450001,86.800003,36.18,44.220001,47.720001
1075,4/29/20,47.459998999999996,94.620003,42.209998999999996,47.720001,44.970001,89.910004,38.48,44.98,43.939999,89.709999,37.150002,44.540001000000004,43.73,87.010002,36.09,43.360001000000004,47.509997999999996
1076,4/30/20,46.470001,92.0,42.099998,47.509997999999996,47.459998999999996,94.620003,42.209998999999996,47.720001,44.970001,89.910004,38.48,44.98,43.939999,89.709999,37.150002,44.540001000000004,44.57
1077,5/1/20,43.139998999999996,89.440002,39.139998999999996,44.57,46.470001,92.0,42.099998,47.509997999999996,47.459998999999996,94.620003,42.209998999999996,47.720001,44.970001,89.910004,38.48,44.98,46.740002000000004
1078,5/4/20,44.880001,91.440002,40.360001000000004,46.740002000000004,43.139998999999996,89.440002,39.139998999999996,44.57,46.470001,92.0,42.099998,47.509997999999996,47.459998999999996,94.620003,42.209998999999996,47.720001,46.049999
1079,5/5/20,44.830002,92.889999,40.919998,46.049999,44.880001,91.440002,40.360001000000004,46.740002000000004,43.139998999999996,89.440002,39.139998999999996,44.57,46.470001,92.0,42.099998,47.509997999999996,45.84
1080,5/6/20,43.990002000000004,90.050003,40.490002000000004,45.84,44.830002,92.889999,40.919998,46.049999,44.880001,91.440002,40.360001000000004,46.740002000000004,43.139998999999996,89.440002,39.139998999999996,44.57,48.310001
1081,5/7/20,44.240002000000004,92.639999,42.419998,48.310001,43.990002000000004,90.050003,40.490002000000004,45.84,44.830002,92.889999,40.919998,46.049999,44.880001,91.440002,40.360001000000004,46.740002000000004,51.450001
1082,5/8/20,46.18,95.470001,43.080002,51.450001,44.240002000000004,92.639999,42.419998,48.310001,43.990002000000004,90.050003,40.490002000000004,45.84,44.830002,92.889999,40.919998,46.049999,49.84
1083,5/11/20,45.740002000000004,93.370003,42.27,49.84,46.18,95.470001,43.080002,51.450001,44.240002000000004,92.639999,42.419998,48.310001,43.990002000000004,90.050003,40.490002000000004,45.84,49.720001
1084,5/12/20,44.119999,91.099998,41.580002,49.720001,45.740002000000004,93.370003,42.27,49.84,46.18,95.470001,43.080002,51.450001,44.240002000000004,92.639999,42.419998,48.310001,48.200001
1085,5/13/20,41.93,88.699997,39.889998999999996,48.200001,44.119999,91.099998,41.580002,49.720001,45.740002000000004,93.370003,42.27,49.84,46.18,95.470001,43.080002,51.450001,47.560001
1086,5/14/20,42.299999,90.050003,39.93,47.560001,41.93,88.699997,39.889998999999996,48.200001,44.119999,91.099998,41.580002,49.720001,45.740002000000004,93.370003,42.27,49.84,47.68
1087,5/15/20,42.0,89.160004,40.869999,47.68,42.299999,90.050003,39.93,47.560001,41.93,88.699997,39.889998999999996,48.200001,44.119999,91.099998,41.580002,49.720001,52.439999
1088,5/18/20,45.34,92.550003,43.599998,52.439999,42.0,89.160004,40.869999,47.68,42.299999,90.050003,39.93,47.560001,41.93,88.699997,39.889998999999996,48.200001,50.66
1089,5/19/20,43.939999,89.620003,42.669998,50.66,45.34,92.550003,43.599998,52.439999,42.0,89.160004,40.869999,47.68,42.299999,90.050003,39.93,47.560001,52.650002
1090,5/20/20,45.369999,93.0,44.150002,52.650002,43.939999,89.620003,42.669998,50.66,45.34,92.550003,43.599998,52.439999,42.0,89.160004,40.869999,47.68,52.32
1091,5/21/20,44.560001,92.040001,43.720001,52.32,45.369999,93.0,44.150002,52.650002,43.939999,89.620003,42.669998,50.66,45.34,92.550003,43.599998,52.439999,52.279999
1092,5/22/20,44.599998,90.279999,43.279999,52.279999,44.560001,92.040001,43.720001,52.32,45.369999,93.0,44.150002,52.650002,43.939999,89.620003,42.669998,50.66,51.439999
1093,5/26/20,45.91,93.300003,43.669998,51.439999,44.599998,90.279999,43.279999,52.279999,44.560001,92.040001,43.720001,52.32,45.369999,93.0,44.150002,52.650002,52.73
1094,5/27/20,46.240002000000004,93.900002,44.669998,52.73,45.91,93.300003,43.669998,51.439999,44.599998,90.279999,43.279999,52.279999,44.560001,92.040001,43.720001,52.32,51.639998999999996
1095,5/28/20,45.040001000000004,90.870003,43.009997999999996,51.639998999999996,46.240002000000004,93.900002,44.669998,52.73,45.91,93.300003,43.669998,51.439999,44.599998,90.279999,43.279999,52.279999,50.970001
1096,5/29/20,45.470001,91.699997,42.18,50.970001,45.040001000000004,90.870003,43.009997999999996,51.639998999999996,46.240002000000004,93.900002,44.669998,52.73,45.91,93.300003,43.669998,51.439999,51.810001
1097,6/1/20,46.279999,92.790001,43.389998999999996,51.810001,45.470001,91.699997,42.18,50.970001,45.040001000000004,90.870003,43.009997999999996,51.639998999999996,46.240002000000004,93.900002,44.669998,52.73,54.810001
1098,6/2/20,47.310001,94.690002,44.200001,54.810001,46.279999,92.790001,43.389998999999996,51.810001,45.470001,91.699997,42.18,50.970001,45.040001000000004,90.870003,43.009997999999996,51.639998999999996,55.369999
1099,6/3/20,49.240002000000004,97.18,45.119999,55.369999,47.310001,94.690002,44.200001,54.810001,46.279999,92.790001,43.389998999999996,51.810001,45.470001,91.699997,42.18,50.970001,55.150002
1100,6/4/20,49.099998,96.279999,44.709998999999996,55.150002,49.240002000000004,97.18,45.119999,55.369999,47.310001,94.690002,44.200001,54.810001,46.279999,92.790001,43.389998999999996,51.810001,59.310001
1101,6/5/20,53.080002,100.809998,48.59,59.310001,49.099998,96.279999,44.709998999999996,55.150002,49.240002000000004,97.18,45.119999,55.369999,47.310001,94.690002,44.200001,54.810001,62.110001000000004
1102,6/8/20,54.740002000000004,103.239998,50.310001,62.110001000000004,53.080002,100.809998,48.59,59.310001,49.099998,96.279999,44.709998999999996,55.150002,49.240002000000004,97.18,45.119999,55.369999,59.470001
1103,6/9/20,53.52,101.529999,48.630001,59.470001,54.740002000000004,103.239998,50.310001,62.110001000000004,53.080002,100.809998,48.59,59.310001,49.099998,96.279999,44.709998999999996,55.150002,55.630001
1104,6/10/20,50.650002,97.58000200000001,45.91,55.630001,53.52,101.529999,48.630001,59.470001,54.740002000000004,103.239998,50.310001,62.110001000000004,53.080002,100.809998,48.59,59.310001,51.150002
1105,6/11/20,46.18,89.370003,42.119999,51.150002,50.650002,97.58000200000001,45.91,55.630001,53.52,101.529999,48.630001,59.470001,54.740002000000004,103.239998,50.310001,62.110001000000004,52.57
1106,6/12/20,47.169998,92.389999,43.73,52.57,46.18,89.370003,42.119999,51.150002,50.650002,97.58000200000001,45.91,55.630001,53.52,101.529999,48.630001,59.470001,52.209998999999996
1107,6/15/20,47.139998999999996,91.230003,43.349998,52.209998999999996,47.169998,92.389999,43.73,52.57,46.18,89.370003,42.119999,51.150002,50.650002,97.58000200000001,45.91,55.630001,54.599998
1108,6/16/20,48.200001,94.029999,45.110001000000004,54.599998,47.139998999999996,91.230003,43.349998,52.209998999999996,47.169998,92.389999,43.73,52.57,46.18,89.370003,42.119999,51.150002,52.48
1109,6/17/20,46.630001,91.540001,44.02,52.48,48.200001,94.029999,45.110001000000004,54.599998,47.139998999999996,91.230003,43.349998,52.209998999999996,47.169998,92.389999,43.73,52.57,52.93
1110,6/18/20,46.919998,91.940002,44.450001,52.93,46.630001,91.540001,44.02,52.48,48.200001,94.029999,45.110001000000004,54.599998,47.139998999999996,91.230003,43.349998,52.209998999999996,52.299999
1111,6/19/20,45.98,90.629997,43.700001,52.299999,46.919998,91.940002,44.450001,52.93,46.630001,91.540001,44.02,52.48,48.200001,94.029999,45.110001000000004,54.599998,52.419998
1112,6/22/20,46.419998,91.589996,43.560001,52.419998,45.98,90.629997,43.700001,52.299999,46.919998,91.940002,44.450001,52.93,46.630001,91.540001,44.02,52.48,52.459998999999996
1113,6/23/20,46.700001,91.440002,43.810001,52.459998999999996,46.419998,91.589996,43.560001,52.419998,45.98,90.629997,43.700001,52.299999,46.919998,91.940002,44.450001,52.93,48.950001
1114,6/24/20,44.5,87.639999,40.990002000000004,48.950001,46.700001,91.440002,43.810001,52.459998999999996,46.419998,91.589996,43.560001,52.419998,45.98,90.629997,43.700001,52.299999,50.73
1115,6/25/20,45.169998,89.209999,42.060001,50.73,44.5,87.639999,40.990002000000004,48.950001,46.700001,91.440002,43.810001,52.459998999999996,46.419998,91.589996,43.560001,52.419998,48.759997999999996
1116,6/26/20,43.619999,86.459999,40.349998,48.759997999999996,45.169998,89.209999,42.060001,50.73,44.5,87.639999,40.990002000000004,48.950001,46.700001,91.440002,43.810001,52.459998999999996,49.650002
1117,6/29/20,44.32,87.66999799999999,41.299999,49.650002,43.619999,86.459999,40.349998,48.759997999999996,45.169998,89.209999,42.060001,50.73,44.5,87.639999,40.990002000000004,48.950001,50.66
1118,6/30/20,44.720001,89.230003,42.02,50.66,44.32,87.66999799999999,41.299999,49.650002,43.619999,86.459999,40.349998,48.759997999999996,45.169998,89.209999,42.060001,50.73,49.860001000000004
1119,7/1/20,43.709998999999996,87.620003,40.740002000000004,49.860001000000004,44.720001,89.230003,42.02,50.66,44.32,87.66999799999999,41.299999,49.650002,43.619999,86.459999,40.349998,48.759997999999996,50.52
1120,7/2/20,44.080002,88.309998,41.779999,50.52,43.709998999999996,87.620003,40.740002000000004,49.860001000000004,44.720001,89.230003,42.02,50.66,44.32,87.66999799999999,41.299999,49.650002,50.41
1121,7/6/20,44.389998999999996,88.57,41.630001,50.41,44.080002,88.309998,41.779999,50.52,43.709998999999996,87.620003,40.740002000000004,49.860001000000004,44.720001,89.230003,42.02,50.66,48.110001000000004
1122,7/7/20,43.240002000000004,86.309998,40.639998999999996,48.110001000000004,44.389998999999996,88.57,41.630001,50.41,44.080002,88.309998,41.779999,50.52,43.709998999999996,87.620003,40.740002000000004,49.860001000000004,47.439999
1123,7/8/20,43.139998999999996,86.349998,41.040001000000004,47.439999,43.240002000000004,86.309998,40.639998999999996,48.110001000000004,44.389998999999996,88.57,41.630001,50.41,44.080002,88.309998,41.779999,50.52,44.34
1124,7/9/20,41.360001000000004,82.739998,38.349998,44.34,43.139998999999996,86.349998,41.040001000000004,47.439999,43.240002000000004,86.309998,40.639998999999996,48.110001000000004,44.389998999999996,88.57,41.630001,50.41,45.400002
1125,7/10/20,42.650002,85.230003,39.689999,45.400002,41.360001000000004,82.739998,38.349998,44.34,43.139998999999996,86.349998,41.040001000000004,47.439999,43.240002000000004,86.309998,40.639998999999996,48.110001000000004,44.950001
1126,7/13/20,42.66,85.400002,39.66,44.950001,42.650002,85.230003,39.689999,45.400002,41.360001000000004,82.739998,38.349998,44.34,43.139998999999996,86.349998,41.040001000000004,47.439999,47.279999
1127,7/14/20,44.07,88.349998,41.310001,47.279999,42.66,85.400002,39.66,44.950001,42.650002,85.230003,39.689999,45.400002,41.360001000000004,82.739998,38.349998,44.34,47.459998999999996
1128,7/15/20,44.630001,88.889999,41.619999,47.459998999999996,44.07,88.349998,41.310001,47.279999,42.66,85.400002,39.66,44.950001,42.650002,85.230003,39.689999,45.400002,47.82
1129,7/16/20,44.279999,88.360001,41.59,47.82,44.630001,88.889999,41.619999,47.459998999999996,44.07,88.349998,41.310001,47.279999,42.66,85.400002,39.66,44.950001,47.16
1130,7/17/20,43.52,87.190002,39.959998999999996,47.16,44.279999,88.360001,41.59,47.82,44.630001,88.889999,41.619999,47.459998999999996,44.07,88.349998,41.310001,47.279999,47.700001
1131,7/20/20,42.5,85.269997,39.330002,47.700001,43.52,87.190002,39.959998999999996,47.16,44.279999,88.360001,41.59,47.82,44.630001,88.889999,41.619999,47.459998999999996,50.419998
1132,7/21/20,44.650002,91.389999,41.66,50.419998,42.5,85.269997,39.330002,47.700001,43.52,87.190002,39.959998999999996,47.16,44.279999,88.360001,41.59,47.82,50.189999
1133,7/22/20,43.610001000000004,91.040001,40.889998999999996,50.189999,44.650002,91.389999,41.66,50.419998,42.5,85.269997,39.330002,47.700001,43.52,87.190002,39.959998999999996,47.16,48.849998
1134,7/23/20,43.700001,91.010002,40.459998999999996,48.849998,43.610001000000004,91.040001,40.889998999999996,50.189999,44.650002,91.389999,41.66,50.419998,42.5,85.269997,39.330002,47.700001,49.040001000000004
1135,7/24/20,43.43,90.129997,40.279999,49.040001000000004,43.700001,91.010002,40.459998999999996,48.849998,43.610001000000004,91.040001,40.889998999999996,50.189999,44.650002,91.389999,41.66,50.419998,48.560001
1136,7/27/20,44.07,91.040001,39.77,48.560001,43.43,90.129997,40.279999,49.040001000000004,43.700001,91.010002,40.459998999999996,48.849998,43.610001000000004,91.040001,40.889998999999996,50.189999,47.27
1137,7/28/20,43.549999,89.110001,38.959998999999996,47.27,44.07,91.040001,39.77,48.560001,43.43,90.129997,40.279999,49.040001000000004,43.700001,91.010002,40.459998999999996,48.849998,48.5
1138,7/29/20,44.029999,90.07,39.939999,48.5,43.549999,89.110001,38.959998999999996,47.27,44.07,91.040001,39.77,48.560001,43.43,90.129997,40.279999,49.040001000000004,46.580002
1139,7/30/20,41.869999,86.269997,37.639998999999996,46.580002,44.029999,90.07,39.939999,48.5,43.549999,89.110001,38.959998999999996,47.27,44.07,91.040001,39.77,48.560001,46.849998
1140,7/31/20,42.080002,83.940002,37.389998999999996,46.849998,41.869999,86.269997,37.639998999999996,46.580002,44.029999,90.07,39.939999,48.5,43.549999,89.110001,38.959998999999996,47.27,46.369999
1141,8/3/20,42.25,84.809998,36.709998999999996,46.369999,42.080002,83.940002,37.389998999999996,46.849998,41.869999,86.269997,37.639998999999996,46.580002,44.029999,90.07,39.939999,48.5,48.459998999999996
1142,8/4/20,43.470001,86.489998,37.639998999999996,48.459998999999996,42.25,84.809998,36.709998999999996,46.369999,42.080002,83.940002,37.389998999999996,46.849998,41.869999,86.269997,37.639998999999996,46.580002,50.75
1143,8/5/20,43.849998,87.199997,38.02,50.75,43.470001,86.489998,37.639998999999996,48.459998999999996,42.25,84.809998,36.709998999999996,46.369999,42.080002,83.940002,37.389998999999996,46.849998,50.889998999999996
1144,8/6/20,43.639998999999996,87.470001,38.049999,50.889998999999996,43.849998,87.199997,38.02,50.75,43.470001,86.489998,37.639998999999996,48.459998999999996,42.25,84.809998,36.709998999999996,46.369999,48.810001
1145,8/7/20,43.439999,86.800003,38.299999,48.810001,43.639998999999996,87.470001,38.049999,50.889998999999996,43.849998,87.199997,38.02,50.75,43.470001,86.489998,37.639998999999996,48.459998999999996,50.459998999999996
1146,8/10/20,44.509997999999996,89.730003,39.639998999999996,50.459998999999996,43.439999,86.800003,38.299999,48.810001,43.639998999999996,87.470001,38.049999,50.889998999999996,43.849998,87.199997,38.02,50.75,49.419998
1147,8/11/20,44.970001,89.620003,39.709998999999996,49.419998,44.509997999999996,89.730003,39.639998999999996,50.459998999999996,43.439999,86.800003,38.299999,48.810001,43.639998999999996,87.470001,38.049999,50.889998999999996,49.09
1148,8/12/20,44.09,90.720001,41.66,49.09,44.970001,89.620003,39.709998999999996,49.419998,44.509997999999996,89.730003,39.639998999999996,50.459998999999996,43.439999,86.800003,38.299999,48.810001,47.419998
1149,8/13/20,43.009997999999996,89.82,40.630001,47.419998,44.09,90.720001,41.66,49.09,44.970001,89.620003,39.709998999999996,49.419998,44.509997999999996,89.730003,39.639998999999996,50.459998999999996,47.970001
1150,8/14/20,43.200001,90.349998,40.82,47.970001,43.009997999999996,89.82,40.630001,47.419998,44.09,90.720001,41.66,49.09,44.970001,89.620003,39.709998999999996,49.419998,46.540001000000004
1151,8/17/20,42.639998999999996,90.769997,40.700001,46.540001000000004,43.200001,90.349998,40.82,47.970001,43.009997999999996,89.82,40.630001,47.419998,44.09,90.720001,41.66,49.09,46.349998
1152,8/18/20,42.43,87.629997,40.330002,46.349998,42.639998999999996,90.769997,40.700001,46.540001000000004,43.200001,90.349998,40.82,47.970001,43.009997999999996,89.82,40.630001,47.419998,45.610001000000004
1153,8/19/20,41.959998999999996,86.389999,39.650002,45.610001000000004,42.43,87.629997,40.330002,46.349998,42.639998999999996,90.769997,40.700001,46.540001000000004,43.200001,90.349998,40.82,47.970001,44.099998
1154,8/20/20,41.32,84.809998,38.77,44.099998,41.959998999999996,86.389999,39.650002,45.610001000000004,42.43,87.629997,40.330002,46.349998,42.639998999999996,90.769997,40.700001,46.540001000000004,43.389998999999996
1155,8/21/20,41.009997999999996,85.08000200000001,38.16,43.389998999999996,41.32,84.809998,38.77,44.099998,41.959998999999996,86.389999,39.650002,45.610001000000004,42.43,87.629997,40.330002,46.349998,44.330002
1156,8/24/20,42.220001,87.199997,38.869999,44.330002,41.009997999999996,85.08000200000001,38.16,43.389998999999996,41.32,84.809998,38.77,44.099998,41.959998999999996,86.389999,39.650002,45.610001000000004,44.380001
